timestamps,TP9,AF7,AF8,TP10,Interest
1624492444.583,1.953,243.65200000000002,166.99200000000002,-9.277000000000001,4
1624492444.5870001,-5.859,33.203,20.508000000000003,-13.672,4
1624492444.591,-15.137,-156.25,-41.016000000000005,-14.16,4
1624492444.595,-9.277000000000001,41.992,59.57,-9.277000000000001,4
1624492444.599,-2.93,132.812,114.74600000000001,-8.301,4
1624492444.6020002,-8.789,-64.941,-5.859,-8.789,4
1624492444.606,-18.555,-365.723,-205.078,-17.09,4
1624492444.61,-13.672,-437.5,-232.422,-21.973000000000003,4
1624492444.6139998,-4.395,-214.355,-111.32799999999999,-11.719000000000001,4
1624492444.6179998,-0.977,-495.605,-177.734,-1.953,4
1624492444.6220002,-9.766,-688.965,-260.254,-7.812,4
1624492444.6260002,-20.02,-32.715,39.062,-17.578,4
1624492444.63,-6.836,113.281,87.891,-11.23,4
1624492444.6339998,3.906,78.125,104.00399999999999,2.93,4
1624492444.6379998,-15.625,145.02,118.652,-1.953,4
1624492444.6420002,-21.484,86.914,55.176,-11.23,4
1624492444.645,-13.184000000000001,-15.625,17.578,-14.648,4
1624492444.649,-5.371,-7.324,16.113,-6.348,4
1624492444.6529999,-4.395,-89.844,2.441,-6.348,4
1624492444.657,-13.672,-215.332,-130.859,-21.484,4
1624492444.661,-11.23,-343.75,-253.418,-19.531,4
1624492444.665,-5.371,-609.375,-253.90599999999998,-11.719000000000001,4
1624492444.669,3.418,-76.66,68.848,1.953,4
1624492444.6729999,-11.719000000000001,222.65599999999998,99.609,-9.277000000000001,4
1624492444.677,-42.968999999999994,-213.37900000000002,-118.652,-38.086,4
1624492444.681,-49.316,-131.836,-22.949,-40.527,4
1624492444.685,-42.968999999999994,323.242,175.293,-35.156,4
1624492444.688,-51.758,264.64799999999997,94.727,-41.016000000000005,4
1624492444.6920002,-56.152,-166.50400000000002,-99.12100000000001,-41.992,4
1624492444.696,-44.434,-229.49200000000002,-82.031,-35.156,4
